battery_id,cycle_number,capacity_Ah,soc_rmse,soc_mae,soc_r2,soc_max_abs_error,voltage_rmse_V,voltage_mae_V,voltage_r2,voltage_max_abs_error_V
B0007,144,1.4468161332173683,0.1715660865601573,0.14961166987186225,0.6909925863283147,0.27891723799488394,0.2238605961960163,0.1847639085669994,0.31617279927406206,0.982209797295932
B0007,145,1.4467570607768785,0.17159035424744823,0.14963354935139234,0.6909372414697528,0.2789461417106522,0.23432428984292378,0.19101146700595276,0.31571761309367774,1.1613261027569193
B0007,146,1.4413797481446793,0.17326927530476235,0.1510860814074364,0.6849643489564333,0.2816335456306255,0.23593078119424007,0.1938405703803653,0.3010092867616979,1.1526704920501811
B0007,147,1.4362456252208178,0.17531967568323858,0.15291345481579927,0.6789664119637677,0.2842044517408059,0.23109757876421347,0.19256110857376407,0.2888106626479565,1.0395825248432646
B0007,148,1.4368154153924828,0.17509623975438468,0.152708622631006,0.67977346299793,0.28390168895717965,0.23290730484723954,0.19226967430383082,0.2996962992434119,1.1041767787521142
B0007,149,1.4362945145860049,0.17490018667566154,0.1525091827165079,0.6791172881386025,0.28417691851955124,0.23545816170351744,0.1934046258444803,0.30474598598749936,1.1528318842878158
B0007,150,1.4418575315878015,0.17310263746541285,0.15093419984042444,0.6855948901074058,0.28138631614641363,0.24002444551005062,0.196717941352465,0.27493605360297835,1.1694585967960172
B0007,151,1.4672063484781797,0.16463892692076157,0.14347594997644775,0.7126320361643577,0.2687390746090071,0.22048507332464412,0.1812207682482785,0.3352578265895835,0.9652431668548669
B0007,152,1.4518640367848883,0.16957961278491024,0.14783774930348512,0.6967900812424942,0.2763970650979431,0.23009827005970285,0.18673873915988154,0.3256950181506041,1.122794747174364
B0007,153,1.44713797527485,0.17128394661626792,0.14927170863659708,0.6906696610807426,0.2787569536962037,0.22551182473869097,0.18777758627506705,0.30002296960236285,0.9647059018285735
B0007,154,1.441790586562399,0.17335039449273643,0.15109216994469035,0.6846513035819363,0.281409650723123,0.22725529399123692,0.1900337208006834,0.29121987770834845,0.9719839449477563
B0007,155,1.431630947911111,0.17671824332113795,0.15410490926004353,0.6740018063293629,0.28647700830453293,0.22831182720562335,0.1904352222908145,0.290678253657461,0.9896222138912445
B0007,156,1.4318084249673686,0.17665954770749825,0.15407393541650266,0.6739851868901103,0.2863905243074136,0.23798228919931536,0.19564074253498498,0.2942881891777752,1.1688618968974633
